Fichero,SID,RS,TP
T1046-Version_services_detection1_[3].pcapng,31362,3,1
T1046-Version_services_detection1_[3].pcapng,28957,3,1
T1046-Version_services_detection1_[3].pcapng,27192,3,1
T1046-Version_services_detection1_[3].pcapng,20815,3,1
T1046-Version_services_detection1_[3].pcapng,16613,3,1
T1046-Version_services_detection1_[3].pcapng,27688,3,1
T1046-Version_services_detection1_[3].pcapng,43724,3,1
T1046-Version_services_detection1_[3].pcapng,43691,3,1
T1046-Version_services_detection1_[3].pcapng,20656,3,1
T1046-Version_services_detection1_[3].pcapng,20728,3,1
T1046-Version_services_detection1_[3].pcapng,20731,3,1
T1046-Version_services_detection1_[3].pcapng,31638,3,1
T1046-Version_services_detection1_[3].pcapng,20651,3,1
T1046-Version_services_detection1_[3].pcapng,20826,3,1
T1046-Version_services_detection1_[3].pcapng,44133,3,1
T1046-Version_services_detection1_[3].pcapng,31419,3,1
T1046-Version_services_detection1_[3].pcapng,43392,3,1
T1046-Version_services_detection1_[3].pcapng,18478,3,1
T1046-Version_services_detection1_[3].pcapng,27284,3,1
T1046-Version_services_detection1_[3].pcapng,20732,3,1
T1046-Version_services_detection1_[3].pcapng,31568,3,1
T1046-Version_services_detection1_[3].pcapng,24502,3,1
T1046-Version_services_detection1_[3].pcapng,23362,3,1
T1046-Version_services_detection1_[3].pcapng,22097,3,1
T1046-Version_services_detection1_[3].pcapng,22064,3,1
T1046-Version_services_detection1_[3].pcapng,2002752,4,1
T1046-Version_services_detection1_[3].pcapng,2002749,4,1
T1046-Version_services_detection1_[3].pcapng,2003595,4,1
T1046-Version_services_detection1_[3].pcapng,2009885,4,1
T1046-Version_services_detection1_[3].pcapng,2100971,4,1
T1046-Version_services_detection1_[3].pcapng,2101852,4,1
T1046-Version_services_detection1_[3].pcapng,2010767,4,1
T1046-Version_services_detection1_[3].pcapng,2102056,4,1
T1046-Version_services_detection1_[3].pcapng,2101288,4,1
T1046-Version_services_detection1_[3].pcapng,2101738,4,1
T1046-Version_services_detection1_[3].pcapng,2009151,4,1
T1046-Version_services_detection1_[3].pcapng,2001343,4,1
T1046-Version_services_detection1_[3].pcapng,2003099,4,1
T1046-Version_services_detection1_[3].pcapng,2014379,4,1
T1046-Version_services_detection1_[3].pcapng,2011031,4,1
T1046-Version_services_detection1_[3].pcapng,2101002,4,1
T1046-Version_services_detection1_[3].pcapng,2101945,4,1
T1046-Version_services_detection1_[3].pcapng,2101829,4,1
T1046-Version_services_detection1_[3].pcapng,2012911,4,1
T1046-Version_services_detection1_[3].pcapng,2101122,4,1
T1046-Version_services_detection1_[3].pcapng,2100988,4,1
T1046-Version_services_detection1_[3].pcapng,2001949,4,1
T1046-Version_services_detection1_[3].pcapng,2012913,4,1
T1046-Version_services_detection1_[3].pcapng,2006609,4,1
T1046-Version_services_detection1_[3].pcapng,2011040,4,1
T1046-Version_services_detection1_[3].pcapng,2001218,4,1
T1046-Version_services_detection1_[3].pcapng,2101827,4,1
T1046-Version_services_detection1_[3].pcapng,2004589,4,1
T1046-Version_services_detection1_[3].pcapng,2004592,4,1
T1046-Version_services_detection1_[3].pcapng,2100915,4,1
T1046-Version_services_detection1_[3].pcapng,2009001,4,1
T1046-Version_services_detection1_[3].pcapng,2020296,4,1
T1046-Version_services_detection1_[3].pcapng,2002731,4,1
T1046-Version_services_detection1_[3].pcapng,2100937,4,1
T1046-Version_services_detection1_[3].pcapng,2101847,4,1
T1046-Version_services_detection1_[3].pcapng,2101111,4,1
T1046-Version_services_detection1_[3].pcapng,2002070,4,1
T1046-Version_services_detection1_[3].pcapng,2101193,4,1
T1046-Version_services_detection1_[3].pcapng,2101023,4,1
T1046-Version_services_detection1_[3].pcapng,2101372,4,1
T1046-Version_services_detection1_[3].pcapng,2009884,4,1
T1046-Version_services_detection1_[3].pcapng,2102131,4,1
T1046-Version_services_detection1_[3].pcapng,2101156,4,1
T1046-Version_services_detection1_[3].pcapng,2101110,4,1
T1046-Version_services_detection1_[3].pcapng,2101489,4,1
T1046-Version_services_detection1_[3].pcapng,2101332,4,1
T1046-Version_services_detection1_[3].pcapng,2002133,4,1
T1046-Version_services_detection1_[3].pcapng,2010377,4,1
T1046-Version_services_detection1_[3].pcapng,2009435,4,1
T1046-Version_services_detection1_[3].pcapng,2003670,4,1
T1046-Version_services_detection1_[3].pcapng,2009167,4,1
T1046-Version_services_detection1_[3].pcapng,2010095,4,1
T1046-Version_services_detection1_[3].pcapng,2003740,4,1
T1046-Version_services_detection1_[3].pcapng,2009397,4,1
T1046-Version_services_detection1_[3].pcapng,2002681,4,1
T1046-Version_services_detection1_[3].pcapng,2009848,4,1
T1046-Version_services_detection1_[3].pcapng,2009321,4,1
T1046-Version_services_detection1_[3].pcapng,2009311,4,1
T1046-Version_services_detection1_[3].pcapng,2009313,4,1
T1046-Version_services_detection1_[3].pcapng,2009382,4,1
T1046-Version_services_detection1_[3].pcapng,2009367,4,1
T1046-Version_services_detection1_[3].pcapng,2009757,4,1
T1046-Version_services_detection1_[3].pcapng,2009758,4,1
T1046-Version_services_detection1_[3].pcapng,2009759,4,1
T1046-Version_services_detection1_[3].pcapng,2009755,4,1
T1046-Version_services_detection1_[3].pcapng,2009756,4,1
T1046-Version_services_detection1_[3].pcapng,2009760,4,1
T1046-Version_services_detection1_[3].pcapng,2009754,4,1
T1046-Version_services_detection1_[3].pcapng,2009466,4,1
T1046-Version_services_detection1_[3].pcapng,2009467,4,1
T1046-Version_services_detection1_[3].pcapng,2009468,4,1
T1046-Version_services_detection1_[3].pcapng,2009059,4,1
T1046-Version_services_detection1_[3].pcapng,2009060,4,1
T1046-Version_services_detection1_[3].pcapng,2009061,4,1
T1046-Version_services_detection1_[3].pcapng,2009062,4,1
T1046-Version_services_detection1_[3].pcapng,2009877,4,1
T1046-Version_services_detection1_[3].pcapng,2009871,4,1
T1046-Version_services_detection1_[3].pcapng,2009872,4,1
T1046-Version_services_detection1_[3].pcapng,2009873,4,1
T1046-Version_services_detection1_[3].pcapng,2009196,4,1
T1046-Version_services_detection1_[3].pcapng,2003738,4,1
T1046-Version_services_detection1_[3].pcapng,2010099,4,1
T1046-Version_services_detection1_[3].pcapng,2003699,4,1
T1046-Version_services_detection1_[3].pcapng,2009459,4,1
T1046-Version_services_detection1_[3].pcapng,2009898,4,1
T1046-Version_services_detection1_[3].pcapng,2009166,4,1
T1046-Version_services_detection1_[3].pcapng,2003677,4,1
T1046-Version_services_detection1_[3].pcapng,2003682,4,1
T1046-Version_services_detection1_[3].pcapng,2003704,4,1
T1046-Version_services_detection1_[3].pcapng,2008826,4,1
T1046-Version_services_detection1_[3].pcapng,2009307,4,1
T1046-Version_services_detection1_[3].pcapng,2002815,4,1
T1046-Version_services_detection1_[3].pcapng,2009788,4,1
T1046-Version_services_detection1_[3].pcapng,2010027,4,1
T1046-Version_services_detection1_[3].pcapng,2003678,4,1
T1046-Version_services_detection1_[3].pcapng,2003679,4,1
T1046-Version_services_detection1_[3].pcapng,2009225,4,1
T1046-Version_services_detection1_[3].pcapng,2010252,4,1
T1046-Version_services_detection1_[3].pcapng,2009793,4,1
T1046-Version_services_detection1_[3].pcapng,2003731,4,1
T1046-Version_services_detection1_[3].pcapng,2009163,4,1
T1046-Version_services_detection1_[3].pcapng,2003688,4,1
T1046-Version_services_detection1_[3].pcapng,2003696,4,1
T1046-Version_services_detection1_[3].pcapng,2009398,4,1
T1046-Version_services_detection1_[3].pcapng,2002800,4,1
T1046-Version_services_detection1_[3].pcapng,2003703,4,1
T1046-Version_services_detection1_[3].pcapng,2100884,4,1
T1046-Version_services_detection1_[3].pcapng,2003729,4,1
T1046-Version_services_detection1_[3].pcapng,2003728,4,1
T1046-Version_services_detection1_[3].pcapng,2003727,4,1
T1046-Version_services_detection1_[3].pcapng,2003726,4,1
T1046-Version_services_detection1_[3].pcapng,2009101,4,1
T1046-Version_services_detection1_[3].pcapng,2008904,4,1
T1046-Version_services_detection1_[3].pcapng,2008903,4,1
T1046-Version_services_detection1_[3].pcapng,2008900,4,1
T1046-Version_services_detection1_[3].pcapng,2008901,4,1
T1046-Version_services_detection1_[3].pcapng,2008902,4,1
T1046-Version_services_detection1_[3].pcapng,2010126,4,1
T1046-Version_services_detection1_[3].pcapng,2003671,4,1
T1046-Version_services_detection1_[3].pcapng,2003739,4,1
T1046-Version_services_detection1_[3].pcapng,2003333,4,1
T1046-Version_services_detection1_[3].pcapng,2008922,4,1
T1046-Version_services_detection1_[3].pcapng,2009427,4,1
T1046-Version_services_detection1_[3].pcapng,2002902,4,1
T1046-Version_services_detection1_[3].pcapng,2008871,4,1
T1046-Version_services_detection1_[3].pcapng,2003680,4,1
T1046-Version_services_detection1_[3].pcapng,2003698,4,1
T1046-Version_services_detection1_[3].pcapng,2003701,4,1
T1046-Version_services_detection1_[3].pcapng,2008879,4,1
T1046-Version_services_detection1_[3].pcapng,2009381,4,1
T1046-Version_services_detection1_[3].pcapng,2009386,4,1
T1046-Version_services_detection1_[3].pcapng,2009188,4,1
T1046-Version_services_detection1_[3].pcapng,2009903,4,1
T1046-Version_services_detection1_[3].pcapng,2008899,4,1
T1046-Version_services_detection1_[3].pcapng,2009180,4,1
T1046-Version_services_detection1_[3].pcapng,2003737,4,1
T1046-Version_services_detection1_[3].pcapng,2003717,4,1
T1046-Version_services_detection1_[3].pcapng,2003517,4,1
T1046-Version_services_detection1_[3].pcapng,2003732,4,1
T1046-Version_services_detection1_[3].pcapng,2003733,4,1
T1046-Version_services_detection1_[3].pcapng,2003718,4,1
T1046-Version_services_detection1_[3].pcapng,2003700,4,1
T1046-Version_services_detection1_[3].pcapng,2003689,4,1
T1046-Version_services_detection1_[3].pcapng,2009364,4,1
T1046-Version_services_detection1_[3].pcapng,2002996,4,1
T1046-Version_services_detection1_[3].pcapng,2003331,4,1
T1046-Version_services_detection1_[3].pcapng,2003672,4,1
T1046-Version_services_detection1_[3].pcapng,2003673,4,1
T1046-Version_services_detection1_[3].pcapng,2003674,4,1
T1046-Version_services_detection1_[3].pcapng,2003675,4,1
T1046-Version_services_detection1_[3].pcapng,2003676,4,1
T1046-Version_services_detection1_[3].pcapng,2009415,4,1
T1046-Version_services_detection1_[3].pcapng,2003660,4,1
T1046-Version_services_detection1_[3].pcapng,2003661,4,1
T1046-Version_services_detection1_[3].pcapng,2003664,4,1
T1046-Version_services_detection1_[3].pcapng,2003662,4,1
T1046-Version_services_detection1_[3].pcapng,2009372,4,1
T1046-Version_services_detection1_[3].pcapng,2003663,4,1
T1046-Version_services_detection1_[3].pcapng,2003665,4,1
T1046-Version_services_detection1_[3].pcapng,2003666,4,1
T1046-Version_services_detection1_[3].pcapng,2003667,4,1
T1046-Version_services_detection1_[3].pcapng,2003668,4,1
T1046-Version_services_detection1_[3].pcapng,2003681,4,1
T1046-Version_services_detection1_[3].pcapng,2003694,4,1
T1046-Version_services_detection1_[3].pcapng,2002898,4,1
T1046-Version_services_detection1_[3].pcapng,2003705,4,1
T1046-Version_services_detection1_[3].pcapng,2003706,4,1
T1046-Version_services_detection1_[3].pcapng,2003707,4,1
T1046-Version_services_detection1_[3].pcapng,2003708,4,1
T1046-Version_services_detection1_[3].pcapng,2003715,4,1
T1046-Version_services_detection1_[3].pcapng,2003709,4,1
T1046-Version_services_detection1_[3].pcapng,2003711,4,1
T1046-Version_services_detection1_[3].pcapng,2003713,4,1
T1046-Version_services_detection1_[3].pcapng,2003712,4,1
T1046-Version_services_detection1_[3].pcapng,2003710,4,1
T1046-Version_services_detection1_[3].pcapng,2003714,4,1
T1046-Version_services_detection1_[3].pcapng,2003867,4,1
T1046-Version_services_detection1_[3].pcapng,2003693,4,1
T1046-Version_services_detection1_[3].pcapng,2009370,4,1
T1046-Version_services_detection1_[3].pcapng,2009371,4,1
T1046-Version_services_detection1_[3].pcapng,2008964,4,1
T1046-Version_services_detection1_[3].pcapng,2009504,4,1
T1046-Version_services_detection1_[3].pcapng,2009502,4,1
T1046-Version_services_detection1_[3].pcapng,2009723,4,1
T1046-Version_services_detection1_[3].pcapng,2003702,4,1
T1046-Version_services_detection1_[3].pcapng,2008962,4,1
T1046-Version_services_detection1_[3].pcapng,2009164,4,1
T1046-Version_services_detection1_[3].pcapng,2003720,4,1
T1046-Version_services_detection1_[3].pcapng,2003719,4,1
T1046-Version_services_detection1_[3].pcapng,2003721,4,1
T1046-Version_services_detection1_[3].pcapng,2009123,4,1
T1046-Version_services_detection1_[3].pcapng,2009506,4,1
T1046-Version_services_detection1_[3].pcapng,2003741,4,1
T1046-Version_services_detection1_[3].pcapng,2003743,4,1
T1046-Version_services_detection1_[3].pcapng,2003744,4,1
T1046-Version_services_detection1_[3].pcapng,2003745,4,1
T1046-Version_services_detection1_[3].pcapng,2008996,4,1
T1046-Version_services_detection1_[3].pcapng,2009179,4,1
T1046-Version_services_detection1_[3].pcapng,2009333,4,1
T1046-Version_services_detection1_[3].pcapng,2009733,4,1
T1046-Version_services_detection1_[3].pcapng,2003669,4,1
T1046-Version_services_detection1_[3].pcapng,2009656,4,1
T1046-Version_services_detection1_[3].pcapng,2009653,4,1
T1046-Version_services_detection1_[3].pcapng,2009378,4,1
T1046-Version_services_detection1_[3].pcapng,2009717,4,1
T1046-Version_services_detection1_[3].pcapng,2009379,4,1
T1046-Version_services_detection1_[3].pcapng,2003716,4,1
T1046-Version_services_detection1_[3].pcapng,2003692,4,1
T1046-Version_services_detection1_[3].pcapng,2003747,4,1
T1046-Version_services_detection1_[3].pcapng,2003686,4,1
T1046-Version_services_detection1_[3].pcapng,2009190,4,1
T1046-Version_services_detection1_[3].pcapng,2011160,4,1
T1046-Version_services_detection2_[3].pcapng,29456,1,1
T1046-Version_services_detection2_[3].pcapng,384,1,1
T1046-Version_services_detection2_[3].pcapng,453,1,1
T1046-Version_services_detection2_[3].pcapng,408,1,1
T1046-Version_services_detection2_[3].pcapng,451,1,1
T1046-Version_services_detection2_[3].pcapng,1421,1,1
T1046-Version_services_detection2_[3].pcapng,1420,1,1
T1046-Version_services_detection2_[3].pcapng,1418,1,1
T1046-Version_services_detection2_[3].pcapng,257,1,1
T1046-Version_services_detection2_[3].pcapng,598,1,1
T1046-Version_services_detection2_[3].pcapng,2010937,2,1
T1046-Version_services_detection2_[3].pcapng,2010939,2,1
T1046-Version_services_detection2_[3].pcapng,2010938,2,1
T1046-Version_services_detection2_[3].pcapng,2002911,2,1
T1046-Version_services_detection2_[3].pcapng,2010936,2,1
T1046-Version_services_detection2_[3].pcapng,2010935,2,1
T1046-Version_services_detection2_[3].pcapng,2002910,2,1
T1046-Version_services_detection2_[3].pcapng,2100257,2,1
T1046-Version_services_detection2_[3].pcapng,2100598,2,1
T1046-Version_services_detection2_[3].pcapng,2009358,2,1
T1046-Version_services_detection2_[3].pcapng,2024364,2,1
T1046-Version_services_detection2_[3].pcapng,36650,3,1
T1046-Version_services_detection2_[3].pcapng,13586,3,1
T1046-Version_services_detection2_[3].pcapng,50447,3,1
T1046-Version_services_detection2_[3].pcapng,2100469,4,1
T1046-Version_services_detection2_[3].pcapng,2100384,4,1
T1046-Version_services_detection2_[3].pcapng,2002752,4,1
T1046-Version_services_detection2_[3].pcapng,2002749,4,1
T1046-Version_services_detection2_[3].pcapng,2009582,4,1
T1046-Version_services_detection2_[3].pcapng,2000538,4,1
T1046-Version_services_detection2_[3].pcapng,2100453,4,1
T1046-Version_services_detection2_[3].pcapng,2100408,4,1
T1046-Version_services_detection2_[3].pcapng,2100451,4,1
T1046-Version_services_detection2_[3].pcapng,2001689,4,1
T1046-Version_services_detection2_[3].pcapng,2100615,4,1
T1046-Version_services_detection2_[3].pcapng,2101420,4,1
T1046-Version_services_detection2_[3].pcapng,2101418,4,1
T1046-C2018_[6].pcapng,2035480,2,0
T1046-C2018_[6].pcapng,2025644,2,0
T1046-C2018_[6].pcapng,44728,3,0
T1046-C2018_[6].pcapng,2002749,4,0
T1046-C2018_[6].pcapng,2002752,4,0
T1046-C2018_[6].pcapng,2000419,4,0
T1018-service_discovery_[3].pcapng,1421,1,0
T1018-service_discovery_[3].pcapng,1418,1,0
T1018-service_discovery_[3].pcapng,2010937,2,1
T1018-service_discovery_[3].pcapng,2010935,2,1
T1018-service_discovery_[3].pcapng,2010936,2,1
T1018-service_discovery_[3].pcapng,2010939,2,1
T1018-service_discovery_[3].pcapng,2002910,2,1
T1018-service_discovery_[3].pcapng,2002911,2,1
T1018-service_discovery_[3].pcapng,200911,3,1
T1018-service_discovery_[3].pcapng,2002752,4,0
T1018-service_discovery_[3].pcapng,2002749,4,0
T1018-service_discovery_[3].pcapng,2101418,4,0
T1018-service_discovery_[3].pcapng,2100615,4,0
T1615-Group_Policy_Discovery_[5].pcapng,2002749,4,0
T1615-Group_Policy_Discovery_[5].pcapng,2002752,4,0
T1615-Group_Policy_Discovery_[5].pcapng,2101620,4,0
T1033-System_owner_[4].pcapng,44489,3,0
T1033-System_owner_[4].pcapng,2002752,4,0
T1033-System_owner_[4].pcapng,2002749,4,0
T1033-System_owner_[4].pcapng,2044666,4,0
T1033-System_owner_[4].pcapng,2051116,4,0
T1482-Domain_trust_discovery_[4].pcapng,44604,3,0
T1482-Domain_trust_discovery_[4].pcapng,2002752,4,0
T1482-Domain_trust_discovery_[4].pcapng,2002749,4,0
T1087.002-AccountDiscovery_DomainAccount_[5].pcapng,2018959,2,0
T1087.002-AccountDiscovery_DomainAccount_[5].pcapng,2016538,2,0
T1087.002-AccountDiscovery_DomainAccount_[5].pcapng,2014520,2,0
T1087.002-AccountDiscovery_DomainAccount_[5].pcapng,2043217,2,1
T1087.002-AccountDiscovery_DomainAccount_[5].pcapng,50447,3,0
T1087.002-AccountDiscovery_DomainAccount_[5].pcapng,2002752,4,0
T1087.002-AccountDiscovery_DomainAccount_[5].pcapng,2002749,4,0
T1087.002-AccountDiscovery_DomainAccount_[5].pcapng,2006408,4,0
T1087.002-AccountDiscovery_DomainAccount_[5].pcapng,2011803,4,0
T1087.002-AccountDiscovery_DomainAccount_[5].pcapng,2101200,4,0
T1087.002-AccountDiscovery_DomainAccount_[5].pcapng,2101390,4,0
T1087.002-AccountDiscovery_DomainAccount_[5].pcapng,2006409,4,0
T1048.003-Exfiltration_over_ICMP_[2].pcapng,29456,1,0
T1048.003-Exfiltration_over_ICMP_[2].pcapng,384,1,0
T1048.003-Exfiltration_over_ICMP_[2].pcapng,408,1,0
T1048.003-Exfiltration_over_ICMP_[2].pcapng,31767,3,0
T1048.003-Exfiltration_over_ICMP_[2].pcapng,2100384,4,0
T1048.003-Exfiltration_over_ICMP_[2].pcapng,2002752,4,0
T1048.003-Exfiltration_over_ICMP_[2].pcapng,2002749,4,0
T1048.003-Exfiltration_over_ICMP_[2].pcapng,2100408,4,0
T1048.003-Exfiltration_over_FTP_[3].pcapng,2002752,4,0
T1048.003-Exfiltration_over_FTP_[3].pcapng,2002749,4,0
T1048.003-Exfiltration_over_FTP_[3].pcapng,2100472,4,0
T1048.003-Exfiltration_over_FTP_[3].pcapng,2003303,4,0
T1048.003-Exfiltration_over_FTP_[3].pcapng,2003410,4,0
T1048.003-Exfiltration_over_FTP_[3].pcapng,2015016,4,0
T1020.001-Automated_exfiltration_traffic_duplication_[4].pcapng,402,1,0
T1020.001-Automated_exfiltration_traffic_duplication_[4].pcapng,2044073,2,0
T1020.001-Automated_exfiltration_traffic_duplication_[4].pcapng,2002752,4,0
T1020.001-Automated_exfiltration_traffic_duplication_[4].pcapng,2002749,4,0
T1020.001-Automated_exfiltration_traffic_duplication_[4].pcapng,2100402,4,0
T1029-Scheduled_transfer_[4].pcapng,1917,1,0
T1029-Scheduled_transfer_[4].pcapng,2027792,2,0
T1029-Scheduled_transfer_[4].pcapng,2027793,2,0
T1029-Scheduled_transfer_[4].pcapng,2002752,4,0
T1029-Scheduled_transfer_[4].pcapng,2002749,4,0
T1029-Scheduled_transfer_[4].pcapng,2101917,4,0
T1030-Transfer_Size_Limits_[5].pcapng,2000418,2,0
T1030-Transfer_Size_Limits_[5].pcapng,2002752,4,0
T1030-Transfer_Size_Limits_[5].pcapng,2002749,4,0
T1030-Transfer_Size_Limits_[5].pcapng,2011803,4,0
T1030-Transfer_Size_Limits_[5].pcapng,2003303,4,0
T1030-Transfer_Size_Limits_[5].pcapng,2003410,4,0
T1030-Transfer_Size_Limits_[5].pcapng,2015016,4,0
T1030-Transfer_Size_Limits_[5].pcapng,2036752,4,0
T1537-Transfer_Data_to_Cloud_Account_[5].pcapng,254,1,0
T1537-Transfer_Data_to_Cloud_Account_[5].pcapng,59597,3,0
T1537-Transfer_Data_to_Cloud_Account_[5].pcapng,2002752,4,0
T1537-Transfer_Data_to_Cloud_Account_[5].pcapng,2002749,4,0
T1041-exfiltration_over_c2_channel_[3].pcapng,2043217,2,1
T1041-exfiltration_over_c2_channel_[3].pcapng,2034567,2,0
T1041-exfiltration_over_c2_channel_[3].pcapng,2013028,2,0
T1041-exfiltration_over_c2_channel_[3].pcapng,2016992,2,0
T1041-exfiltration_over_c2_channel_[3].pcapng,50447,3,0
T1041-exfiltration_over_c2_channel_[3].pcapng,2002752,4,0
T1041-exfiltration_over_c2_channel_[3].pcapng,2002749,4,0
T1041-exfiltration_over_c2_channel_[3].pcapng,2006409,4,0
T1041-exfiltration_over_c2_channel_[3].pcapng,2002824,4,0
T1567.002-Exfiltration_To_Cloud_Storage_[5].pcapng,2002752,4,0
T1567.002-Exfiltration_To_Cloud_Storage_[5].pcapng,2002749,4,0
T1204.001-malicious_link_[3].pcapng,2002752,4,0
T1204.001-malicious_link_[3].pcapng,2002749,4,0
T1047-WinRM_[2].pcapng,1394,1,1
T1047-WinRM_[2].pcapng,2033952,2,1
T1047-WinRM_[2].pcapng,2035480,2,0
T1047-WinRM_[2].pcapng,2025644,2,1
T1047-WinRM_[2].pcapng,20619,3,0
T1047-WinRM_[2].pcapng,2002752,4,0
T1047-WinRM_[2].pcapng,2002749,4,0
T1047-WinRM_[2].pcapng,2006409,4,1
T1047-WinRM_[2].pcapng,2000419,4,1
T1047-WinRM_[2].pcapng,2101620,4,1
T1203-C2018_[6].pcapng,2009714,2,1
T1203-C2018_[6].pcapng,50447,3,1
T1203-C2018_[6].pcapng,31939,3,1
T1203-C2018_[6].pcapng,31860,3,1
T1203-C2018_[6].pcapng,7070,3,1
T1203-C2018_[6].pcapng,15188,3,1
T1203-C2018_[6].pcapng,2002749,4,1
T1203-C2018_[6].pcapng,2002752,4,1
T1203-C2018_[6].pcapng,2012885,4,1
T1203-C2018_[6].pcapng,2009004,4,1
T1569-System_services_service_execution_[4].pcapng,459,1,0
T1569-System_services_service_execution_[4].pcapng,2010781,2,1
T1569-System_services_service_execution_[4].pcapng,2025701,2,0
T1569-System_services_service_execution_[4].pcapng,2025699,2,0
T1569-System_services_service_execution_[4].pcapng,2027237,2,1
T1569-System_services_service_execution_[4].pcapng,44489,3,0
T1569-System_services_service_execution_[4].pcapng,30281,3,1
T1569-System_services_service_execution_[4].pcapng,26385,3,0
T1569-System_services_service_execution_[4].pcapng,2101620,4,1
T1569-System_services_service_execution_[4].pcapng,2100459,4,1
T1569-System_services_service_execution_[4].pcapng,2044666,4,1
T1569-System_services_service_execution_[4].pcapng,2051116,4,1
T1569-System_services_service_execution_[4].pcapng,2024510,4,1
T1569-System_services_service_execution_[4].pcapng,2002752,4,1
T1569-System_services_service_execution_[4].pcapng,2002749,4,1
T1569-System_services_service_execution_[4].pcapng,2027191,4,1
